Year,Title,IMDb Title,IMDb Year,Director,Cast,Country,Certification,Genre,Runtime,Poster URL,Plot Outline,IMDb URL
2005.0,Before Sunset,Before Sunset,2004,Richard Linklater,"Ethan Hawke, Julie Delpy, Vernon Dobtcheff, Louise Lemoine Torrès","France, United States","Argentina:Atp, Australia:M, Austria:0, Brazil:12, Canada:14A::(Canadian Home Video rating), Chile:TE, Czechia:U, Denmark:A, Ecuador:15::(self-applied), Egypt:Not Rated::(DVD rating), Finland:S, France:Tous publics, Germany:0, Greece:K-12, Hong Kong:IIA, Iceland:L, India:A::(Blu-ray rating), Ireland:15, Italy:T, Japan:13+::(self-applied), Mexico:B, Netherlands:AL, New Zealand:M, Norway:A::(cinema rating), Peru:Apt, Philippines:PG-13, Poland:15, Portugal:M/12, Russia:16+, Singapore:NC-16, South Korea:15, Spain:13, Sweden:Btl, Switzerland:12::(canton of Bern), Switzerland:10::(canton of Geneva), Switzerland:10::(canton of Vaud), Switzerland:14::(canton of Zurich), Taiwan:6+, Taiwan:0+::(festival rating), Turkey:15+::(DVD rating), United Kingdom:15, United States:R, United Arab Emirates:PG-15::(self-applied)","Drama, Romance",80,"https://m.media-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_SY150_CR0,0,101,150_.jpg","Early thirty-something American Jesse Wallace is in a Paris bookstore, the last stop on a tour to promote his best selling book, This Time. Although he is vague to reporters about the source material for the book, it is about his chance encounter nine years earlier on June 15-16, 1994 with a Parisienne named Celine, and the memorable and romantic day and evening they spent together in Vienna. At the end of their encounter at the Vienna train station, which is also how the book ends, they, not providing contact information to the other, vowed to meet each other again in exactly six months at that very spot. As the media scrum at the bookstore nears its conclusion, Jesse spots Celine in the crowd, she who only found out about the book when she earlier saw his photograph promoting this public appearance. Much like their previous encounter, Jesse and Celine, who is now an environmental activist, decide to spend time together until he is supposed to catch his flight back to New York, this time only being about an hour. Beyond the issue of the six month meeting, what has happened in their lives in the intervening nine years, and their current lives, they once again talk about their philosophies of life and love, this time with the knowledge of their day together and how it shaped what has happened to them.",https://www.imdb.com/title/tt0381681/
2005.0,Overnight,Overnight Delivery,1998,Jason Bloom,"Paul Rudd, Christine Taylor, Reese Witherspoon, Sarah Silverman",United States,"Australia:M, Canada:14A::(Canadian Home Video rating), Canada:G::(Quebec), Iceland:12, United Kingdom:15, United States:PG-13","Comedy, Romance",87,"https://m.media-amazon.com/images/M/MV5BNDUyNmNiZDgtY2NmNS00MzhiLTk0YjMtODZiYmY2ZjZiZDI5XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg","A man suspects his girlfriend of being unfaithful. So he sends her a letter, but then finds out that he was wrong. He has twenty-four hours to stop the package, prevent a disaster, and fall in love. The only problem is the delivery man will not stop until the package has been delivered.",https://www.imdb.com/title/tt0117276/
2005.0,Rapunzel,Barbie as Rapunzel,2002,Owen Hurley,"Kelly Sheridan, Anjelica Huston, Cree Summer, Ian James Corlett","United States, Canada","Argentina:Atp, Australia:G, Brazil:Livre, Denmark:A, Germany:0, Indonesia:A, Netherlands:AL, Norway:A, Portugal:M/4, Singapore:G, South Korea:All, Sweden:Btl, United Kingdom:U, United States:Unrated, United States:TV-Y, United States:TV-Y7, Ukraine:DA","Animation, Family, Fantasy",84,"https://m.media-amazon.com/images/M/MV5BNGQ4NDU3ZTQtMjVlYy00ZjNiLWI4NGYtODVkZDQ5MzJhMGRiXkEyXkFqcGc@._V1_SY150_CR1,0,101,150_.jpg","Barbie is Rapunzel in this beloved story. Kidnapped by an evil witch, Rapunzel is locked in a tower and hidden from the outside world. Rapunzel goes on a journey and with the help of her friends Penelope and Hobie, she manages to get the life she deserves and live happily ever after.",https://www.imdb.com/title/tt0313255/
2005.0,Los Angeles Plays Itself,Los Angeles Plays Itself,2003,Thom Andersen,"Encke King, Ben Alexander, Jim Backus, Brenda Bakke",United States,"Norway:12::(Streaming rating), Singapore:M18, United States:Not Rated","Documentary, History",169,"https://m.media-amazon.com/images/M/MV5BMjAyMzMzMjEyN15BMl5BanBnXkFtZTgwNDAxMDcyNjE@._V1_SY150_CR2,0,101,150_.jpg","Of the cities in the world, few are depicted in and mythologized more in film and television than the city of Los Angeles. In this documentary, Thom Andersen examines in detail the ways the city has been depicted, both when it is meant to be anonymous and when itself is the focus. Along the way, he illustrates his concerns of how the real city and its people are misrepresented and distorted through the prism of popular film culture. Furthermore, he also chronicles the real stories of the city's modern history behind the notorious accounts of the great conspiracies that ravaged his city that reveal a more open and yet darker past than the casual viewer would suspect.",https://www.imdb.com/title/tt0379357/
2005.0,Cowards Bend the Knee,Cowards Bend the Knee,2003,Guy Maddin,"Darcy Fehr, Melissa Dionisio, Amy Stewart, Tara Birtwhistle",Canada,"Singapore:R21, United States:Not Rated","Drama, Romance",60,"https://m.media-amazon.com/images/M/MV5BMTAxMDY0NDc5NzFeQTJeQWpwZ15BbWU3MDkzMzIxMzE@._V1_SY150_CR2,0,101,150_.jpg","It's time for hockey! There's no telling what will happen when the Winnipeg Maroons' own star player Guy becomes embroiled in the twisted lives of Meta, a vengeful Chinoise, and her hairdresser/abortionist mother Liliom. Innocent Veronica, caught in the middle, is treated to both services! Meanwhile poor, dithering, cowardly Guy can only stand by and watch.",https://www.imdb.com/title/tt0346800/
2005.0,Springtime in a Small Town,Springtime in a Small Town,2002,Zhuangzhuang Tian,"Jingfan Hu, Jun Wu, Bai Qing Xin, Xiaokeng Ye","China, Hong Kong, France, Netherlands","Argentina:Atp, Australia:PG, France:Tous publics, Italy:T, Japan:G, Netherlands:MG6, Norway:7, Sweden:Btl, United Kingdom:PG, United States:PG","Drama, Romance",116,"https://m.media-amazon.com/images/M/MV5BZmI5NTBhNGUtNzc5ZC00ZDU0LTgyMDctNDI0NDJlMGYxYjljXkEyXkFqcGc@._V1_SY150_CR2,0,101,150_.jpg","Liyan and Yuwen live in post-war torpor, childless but with Liyan's school-aged sister. He coughs, imagining he has TB; Yuwan embroiders; they sleep in separate rooms. A surprise visit from Liyan's boyhood friend Zhang, a big city physician, wakes up the household. To Zhang's amazement, he discovers his friend's wife is his own youthful sweetheart. Possibilities abound: an affair, an arranged marriage of Zhang and Little Sister, now 16, or simply ending ennui and embracing vitality. Can a stifling atmosphere of Chinese Chekhov give way to spring? Alcohol at a birthday party speeds resolution.",https://www.imdb.com/title/tt0332831/
2005.0,Distant,Distant,2002,Nuri Bilge Ceylan,"Muzaffer Özdemir, Mehmet Emin Toprak, Zuhal Gencer, Nazan Kesal",Turkey,"Argentina:13, Canada:14A::(Alberta), Germany:12, Hungary:14, Italy:T, Russia:16+, South Korea:15, Switzerland:12::(canton of Geneva), Switzerland:12::(canton of Vaud), Turkey:18+::(TV rating), United Kingdom:15, United States:Not Rated",Drama,110,"https://m.media-amazon.com/images/M/MV5BYzlhNTc2ZTctMWY1Zi00ZDY1LWE4YTgtMjgyMTRjYWEwZThmXkEyXkFqcGc@._V1_SY150_CR8,0,101,150_.jpg","Mahmut, a 40 year old independent photographer, is a ""village boy made good"" at least professionally in the big city - Istanbul in this case. After his wife leaves him, he falls into an existential crisis. Then comes his cousin Yusuf, who left his native village after a local factory closed down, effectively unemploying over half the local men. He looks to Istanbul for salvation: a job on board a ship sailing abroad, at once exciting and crucial to supporting his family in the desperately poor village. The distance between the two men is apparent at once, and becomes increasingly pronounced. Whereas Mahmut is adusted to big city life and suffers from many of its neuroses, Yusuf is a lonely, excentric country worker with annoying nervous and hygienic habits, and a sick mother back home he must somehow support. This intimate drama was filmed in the director's apartment in Istanbul, using all his furniture, appliances, rooms, car and so on as the film's props. The actor playing Yusuf is actually the director's real-life cousin, and the actor playing Mahmut is an actual friend, a non-professional actor.",https://www.imdb.com/title/tt0346094/
2005.0,Au Hasard Balthazar,Au hasard Balthazar,1966,Robert Bresson,"Anne Wiazemsky, Walter Green, François Lafarge, Jean-Claude Guilbert","France, Sweden","Argentina:18, Australia:PG, Canada:PG::(Toronto International Film Festival), Finland:K-16, France:Tous publics, Iceland:L, Italy:T, Japan:G, Mexico:B, Norway:16, Poland:12::(TV rating), Singapore:PG, Spain:14, Spain:13, Sweden:11, United Kingdom:A, United Kingdom:12, United Kingdom:PG, United States:Not Rated, West Germany:12",Drama,95,"https://m.media-amazon.com/images/M/MV5BZTE0OGQyNjQtYTQ2MC00Y2FjLWFmNTMtODRkMmRmYmM4MTM5XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg","This is the story of a donkey and the somewhat difficult life it leads. During a summer holiday, the baby donkey is a child's pet but when they return home, it begins it's life of misery. It works as a farm animal, pulling a delivery cart and working as any manner as various owners require of it. Meanwhile, the young girl who first acquired Balthazar as a pet grows up, only to be badly treated herself by an indifferent and selfish boyfriend.",https://www.imdb.com/title/tt0060138/
2005.0,F For Fake,F for Fake,1973,"Orson Welles, Gary Graver, Oja Kodar, François Reichenbach","Orson Welles, Oja Kodar, François Reichenbach, Elmyr de Hory","France, Iran, West Germany","Australia:G, Canada:G::(British Columbia/Quebec), Canada:PG::(Manitoba/Ontario), Canada:14::(Nova Scotia), Finland:K-12, France:Tous publics, Germany:12, Italy:T::(dvd rating), Japan:G, Netherlands:12, New Zealand:PG, Sweden:Btl, United Kingdom:A, United Kingdom:PG::(video rating), United States:PG",Documentary,89,"https://m.media-amazon.com/images/M/MV5BOGJjZjU1NWEtOWM2Zi00NjgxLTliYTUtYmJmNmI2ZThiZmMyXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg","Orson Welles' free-form documentary about fakery focusses on the notorious art forger Elmyr de Hory and Elmyr's biographer, Clifford Irving, who also wrote the celebrated fraudulent Howard Hughes autobiography, then touches on the reclusive Hughes and Welles' own career (which started with a faked resume and a phony Martian invasion). On the way, Welles plays a few tricks of his own on the audience.",https://www.imdb.com/title/tt0072962/
2005.0,Confidential Report,Confidential Report,1955,Orson Welles,"Orson Welles, Michael Redgrave, Patricia Medina, Akim Tamiroff","France, Spain, Switzerland","Argentina:16, Australia:PG, Finland:K-16, France:Tous publics, Italy:T, Mexico:B15::(TV rating), Netherlands:18, Philippines:R-13, Russia:16+, Sweden:15, United Kingdom:A, United Kingdom:PG, United States:Not Rated, United States:TV-PG::(TV Rating), West Germany:16::(f)","Crime, Drama, Film-Noir, Mystery, Thriller",93,"https://m.media-amazon.com/images/M/MV5BYmU5OGE4ODktMTA3NC00NzkyLWE3ZWYtOWE5ZWI5M2Q1ODIzXkEyXkFqcGc@._V1_SY150_CR1,0,101,150_.jpg","From the lips of a dying man at a dimly-lit Italian dock, Guy Van Stratten, the disreputable American fortune hunter, receives invaluable information about the powerful financial titan, Gregory Arkadin. In high hopes that something good might come out of it, Guy finally approaches the cryptic multi-million tycoon, intent on exploiting him; instead, the ambitious opportunist finds himself mysteriously hired by Mr Arkadin, to reconstruct the history of his murky past before 1927. However, as the methodical detective scours the globe to put together the dangerously knotty puzzle, people end up dead, gradually closing in on Van Stratten, who now begins to shed light on this murderously difficult assignment. Are those cases linked together? In the end, has the reclusive magnate something to hide?",https://www.imdb.com/title/tt0048393/
2005.0,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,2004,Michel Gondry,"Jim Carrey, Kate Winslet, Gerry Robert Byrne, Elijah Wood",United States,"Argentina:13, Australia:M, Brazil:14, Canada:14A::(British Columbia/Ontario), Canada:G::(Québec), Chile:TE+7, Denmark:11, Ecuador:15::(self-applied), Egypt:R, Finland:K-11, France:Tous publics, Germany:12, Greece:K-16, Hong Kong:IIB, Iceland:L, India:UA::(Bangalore), India:A::(Mumbai), Indonesia:16+::(self-applied), Ireland:15, Israel:16::(self-applied), Italy:T, Japan:G::(self-applied), Mexico:B15, Netherlands:AL, New Zealand:M, Norway:11::(cinema rating), Peru:Apt, Philippines:R-13, Poland:16, Portugal:M/16, Russia:16+, Singapore:NC-16, South Africa:13::(self-applied), South Korea:15::(self-applied), Spain:13, Spain:12, Sweden:11, Switzerland:10::(canton of Geneva), Switzerland:10::(canton of Vaud), Switzerland:16::(canton of Zurich), Taiwan:6+, Thailand:u 18+::(self-applied), Turkey:16+::(self-applied), United Kingdom:15, United States:R, United Arab Emirates:16+::(self-applied)","Drama, Romance, Sci-Fi",108,"https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_SY150_CR0,0,101,150_.jpg","Much to his surprise, timid Joel Barish is shocked to discover that the love of his life, sparky Clementine, has had him erased from her memory. As a result, hurt and angry, Joel wants to pay her back in the same coin, going as far as to undergo a painless but intricate medical procedure to do the same. However, poor Joel is utterly unaware that darkness is an essential part of the light. And as the once-cherished recollections of Clementine gradually fade away, giving way to a soulless black void, something unexpected happens. Now Joel has second thoughts, toying with the idea of stopping the irreversible process. Who said ignorance is bliss?",https://www.imdb.com/title/tt0338013/
2005.0,Rapunzel,Barbie as Rapunzel,2002,Owen Hurley,"Kelly Sheridan, Anjelica Huston, Cree Summer, Ian James Corlett","United States, Canada","Argentina:Atp, Australia:G, Brazil:Livre, Denmark:A, Germany:0, Indonesia:A, Netherlands:AL, Norway:A, Portugal:M/4, Singapore:G, South Korea:All, Sweden:Btl, United Kingdom:U, United States:Unrated, United States:TV-Y, United States:TV-Y7, Ukraine:DA","Animation, Family, Fantasy",84,"https://m.media-amazon.com/images/M/MV5BNGQ4NDU3ZTQtMjVlYy00ZjNiLWI4NGYtODVkZDQ5MzJhMGRiXkEyXkFqcGc@._V1_SY150_CR1,0,101,150_.jpg","Barbie is Rapunzel in this beloved story. Kidnapped by an evil witch, Rapunzel is locked in a tower and hidden from the outside world. Rapunzel goes on a journey and with the help of her friends Penelope and Hobie, she manages to get the life she deserves and live happily ever after.",https://www.imdb.com/title/tt0313255/
2005.0,Superbowl Watch Party,,,,,,,,,,,
2005.0,Nashville Premieres Best of 2004 Fest,,,,,,,,,,,
2005.0,The Woodsman,The Woodsman,2004,Nicole Kassell,"Kevin Bacon, David Alan Grier, Eve, Kyra Sedgwick",United States,"Argentina:16, Australia:MA, Brazil:16, Canada:14A::(Alberta/British Columbia/Manitoba/Ontario), Canada:14::(Nova Scotia), Canada:13+::(Québec), Finland:K-15, Germany:12, Iceland:14, Iceland:16::(video rating), Ireland:16, Ireland:18::(video rating), Malaysia:(Banned), Mexico:B15, Netherlands:16, New Zealand:R16, Norway:15, Portugal:M/16, Russia:16+, Singapore:M18, Spain:18, Sweden:11, United Kingdom:15, United States:R",Drama,87,"https://m.media-amazon.com/images/M/MV5BMTk2NDI1NjM2OV5BMl5BanBnXkFtZTcwMjIzMTg4NA@@._V1_SY150_CR0,0,101,150_.jpg","After twelve years in prison, Walter arrives in an unnamed city, moves into a small apartment across the street from an elementary school, gets a job at a lumberyard, and mostly keeps to himself. A quiet, guarded man, Walter finds unexpected solace from Vickie, a tough-talking woman who promises not to judge him for his history. But Walter cannot escape his past. A convicted sex offender, Walter is warily eyed by his brother-in-law, shunned by his sister, lives in fear of being discovered at work, and is hounded by a suspicious local police officer, Detective Lucas. After befriending a young girl in a neighborhood park, Walter must also grapple with the terrible prospect of his own reawakened demons.",https://www.imdb.com/title/tt0361127/
2005.0,Au Hasard Balthazar,Au hasard Balthazar,1966,Robert Bresson,"Anne Wiazemsky, Walter Green, François Lafarge, Jean-Claude Guilbert","France, Sweden","Argentina:18, Australia:PG, Canada:PG::(Toronto International Film Festival), Finland:K-16, France:Tous publics, Iceland:L, Italy:T, Japan:G, Mexico:B, Norway:16, Poland:12::(TV rating), Singapore:PG, Spain:14, Spain:13, Sweden:11, United Kingdom:A, United Kingdom:12, United Kingdom:PG, United States:Not Rated, West Germany:12",Drama,95,"https://m.media-amazon.com/images/M/MV5BZTE0OGQyNjQtYTQ2MC00Y2FjLWFmNTMtODRkMmRmYmM4MTM5XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg","This is the story of a donkey and the somewhat difficult life it leads. During a summer holiday, the baby donkey is a child's pet but when they return home, it begins it's life of misery. It works as a farm animal, pulling a delivery cart and working as any manner as various owners require of it. Meanwhile, the young girl who first acquired Balthazar as a pet grows up, only to be badly treated herself by an indifferent and selfish boyfriend.",https://www.imdb.com/title/tt0060138/
